ID,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition
A-149,2020-01-07 05:00:00,2020-01-07 05:30:00,31.687515141678674,-95.58879466104374,45.81506082303525,-83.60155222865035,96.25994019497747,51.192964464336455,4.8162815191427235,Cloudy
A-150,2020-01-07 06:00:00,2020-01-07 06:30:00,46.79838126319969,-119.04554357901685,42.00071144116083,-121.93885831008856,56.81664378966982,28.799445160464735,6.4873485848335,Cloudy
A-151,2020-01-07 07:00:00,2020-01-07 07:30:00,30.74948537600734,-93.38492711634278,45.08831988072813,-106.72168371111627,43.900927450859506,43.18364537783157,2.8596442830604714,Rain
A-152,2020-01-07 08:00:00,2020-01-07 08:30:00,28.477476930189354,-90.55005627280988,41.73931508006281,-109.00258351508195,86.96112162646246,43.283193038845894,7.2018778876931195,Fog
A-153,2020-01-07 09:00:00,2020-01-07 09:30:00,36.74686624666151,-81.5099499714932,41.32337852224721,-103.47222477412342,96.07825701664655,14.711951816872517,4.5622126701817045,Clear
A-154,2020-01-07 10:00:00,2020-01-07 10:30:00,48.655610898654416,-99.39540586490827,39.846673077164425,-119.0043634344612,38.05099828188267,79.08108656661264,4.704182390740083,Rain
A-155,2020-01-07 11:00:00,2020-01-07 11:30:00,30.80932651627601,-116.72792274065287,43.06519934938339,-70.59340408722943,49.189929020475574,47.485398871349105,6.668562083480376,Clear
A-156,2020-01-07 12:00:00,2020-01-07 12:30:00,41.13125313774108,-107.82477336947271,28.80652252703377,-92.43327227939456,41.35775918087951,83.9961898134781,9.394665903954802,Cloudy
A-157,2020-01-07 13:00:00,2020-01-07 13:30:00,43.278870767889224,-103.3043091052778,46.14089822077428,-106.58511429249266,57.83531292657333,86.53132010079058,1.1080602927818988,Clear
A-158,2020-01-07 14:00:00,2020-01-07 14:30:00,30.70330105581759,-87.18271724409874,45.92424466588557,-101.37205352676585,66.02807831243301,29.079464922879225,8.335060754796572,Fog
A-159,2020-01-07 15:00:00,2020-01-07 15:30:00,42.47719236668463,-91.46563663387202,25.70193479282942,-98.50945519122436,89.90610695706451,69.16181339531157,3.2776395489158348,Cloudy
A-160,2020-01-07 16:00:00,2020-01-07 16:30:00,33.82679518526208,-103.70248662382276,44.8196020135543,-89.76612299844481,82.09180679053392,52.50536237466835,4.717234817810589,Cloudy
A-161,2020-01-07 17:00:00,2020-01-07 17:30:00,40.17533993424591,-67.76863081880015,28.092876819362687,-94.60627262129962,79.67428539827449,89.21410641293366,0.708176623362585,Rain
A-162,2020-01-07 18:00:00,2020-01-07 18:30:00,40.204713058261476,-89.47083529665744,33.042852502219404,-71.5946575267782,58.18999572877235,29.41666112588087,3.3599377394259737,Fog
A-163,2020-01-07 19:00:00,2020-01-07 19:30:00,37.8585924177942,-110.47807287104831,42.84419815099859,-95.67308147436768,97.3158042467808,71.00318802790397,5.274996804986239,Cloudy
A-164,2020-01-07 20:00:00,2020-01-07 20:30:00,27.1669544813058,-118.19839906063699,28.858237505159398,-67.44699315507117,67.70297339185316,64.69769100274503,1.0336727348006707,Fog
A-165,2020-01-07 21:00:00,2020-01-07 21:30:00,45.04725989414171,-115.28702906649308,44.631208578857496,-75.46877740852955,108.32839504121236,36.57713298146495,5.165409429140069,Clear
A-166,2020-01-07 22:00:00,2020-01-07 22:30:00,32.69872155932166,-109.98040948208303,44.97122027098581,-112.11490068163187,80.73137106365894,22.294081328605536,9.30755097415506,Fog
A-167,2020-01-07 23:00:00,2020-01-07 23:30:00,29.4764442495965,-114.84116172420532,37.17922561026007,-70.95607276529677,40.10117932516022,68.64757844295488,1.5012355720241497,Cloudy
A-168,2020-01-08 00:00:00,2020-01-08 00:30:00,25.978603397314334,-113.36567962907557,25.153260921204005,-117.36711532052786,84.09420496603472,76.47377123190977,7.762186916717291,Rain
A-169,2020-01-08 01:00:00,2020-01-08 01:30:00,39.1814306365178,-107.74957538445071,31.888915196197907,-77.40536661600208,56.00832123453592,38.4064609387015,4.3918750070719295,Cloudy
A-170,2020-01-08 02:00:00,2020-01-08 02:30:00,41.261544684214776,-114.11770506819897,39.806246041017815,-102.30447227183494,84.9061757348878,68.03493436200824,6.724150287981211,Fog
A-171,2020-01-08 03:00:00,2020-01-08 03:30:00,25.39810789426855,-72.88437079629377,48.54846827265816,-73.95546373463104,35.57129185299246,45.56178168503529,2.9722476808596787,Fog
A-172,2020-01-08 04:00:00,2020-01-08 04:30:00,37.29023339918274,-119.4266764972864,40.16352464840004,-74.52076866387533,43.99051497407675,74.18861949543559,2.015176494142904,Cloudy
A-173,2020-01-08 05:00:00,2020-01-08 05:30:00,30.435898604750513,-94.10285079449548,31.235285945539836,-78.06225219329559,98.4589807124629,27.92937474046478,2.024394835576651,Fog
A-174,2020-01-08 06:00:00,2020-01-08 06:30:00,40.484146969826796,-100.60738086158929,40.21613687439067,-78.9682651304975,48.17436456188119,90.11935023725569,1.169673483609874,Clear
A-175,2020-01-08 07:00:00,2020-01-08 07:30:00,29.184794296119794,-68.00441883620944,37.95964911318053,-106.63328907141167,96.9632900194352,35.866863681902174,2.2636436965618087,Cloudy
A-176,2020-01-08 08:00:00,2020-01-08 08:30:00,41.58250571445918,-117.61378257642102,43.71628948362745,-119.38760086607863,52.34208707635283,43.10073889805376,6.810084157395199,Rain
A-177,2020-01-08 09:00:00,2020-01-08 09:30:00,34.2816483112129,-101.32223085439273,27.567535331847,-101.0301298103858,81.43055280469662,15.22827568723148,8.876060812513327,Cloudy
A-178,2020-01-08 10:00:00,2020-01-08 10:30:00,47.48151972968163,-68.74018530330397,43.26466966004867,-114.10910264576901,85.53204588078648,20.036099108914875,8.234194013116038,Clear
A-179,2020-01-08 11:00:00,2020-01-08 11:30:00,28.300502659503838,-74.66609382404312,37.990397888226646,-84.38778793255969,71.01238025160424,56.42757124410953,7.008775943807599,Clear
A-180,2020-01-08 12:00:00,2020-01-08 12:30:00,33.1855924252062,-77.42689195589105,48.111808092615874,-104.27231558734623,54.4248541357385,34.08334090551743,1.5491027024054753,Clear
A-181,2020-01-08 13:00:00,2020-01-08 13:30:00,27.723364509774136,-109.29953885843842,33.204931984928464,-68.39021855098486,47.01155010968769,85.1932203167975,3.2472807398115235,Clear
A-182,2020-01-08 14:00:00,2020-01-08 14:30:00,47.192646838685505,-114.25940751876625,40.182925435214756,-87.46459159131606,32.6551483649941,11.322404978945846,3.4431653155634554,Clear
A-183,2020-01-08 15:00:00,2020-01-08 15:30:00,46.05614448114355,-85.88733646430742,47.36867453224042,-77.11860787284142,54.31571209925791,44.11846438047426,2.874590990777402,Rain
A-184,2020-01-08 16:00:00,2020-01-08 16:30:00,31.190599065163735,-71.02556861972761,27.460233471776302,-116.44609365371464,82.25302324250265,40.36109920921834,5.39255376724237,Fog
A-185,2020-01-08 17:00:00,2020-01-08 17:30:00,40.8396171048203,-92.264515098206,47.493483693674825,-74.86517451046052,105.06438547587861,11.739486782584093,5.58776124135689,Clear
A-186,2020-01-08 18:00:00,2020-01-08 18:30:00,44.613332804829184,-91.4180767002157,41.509257335219516,-71.40284014073652,99.69635858104417,21.19315591004592,3.890416764125547,Clear
A-187,2020-01-08 19:00:00,2020-01-08 19:30:00,38.3248194783871,-108.0411916613638,26.628089418524127,-96.23747062732065,91.28518212282421,47.227840742677174,3.860997007996142,Cloudy
A-188,2020-01-08 20:00:00,2020-01-08 20:30:00,37.71161388054416,-80.1389028080596,32.22312560672359,-89.44358254819429,93.0757874602639,54.357812600270194,8.371278180107772,Rain
A-189,2020-01-08 21:00:00,2020-01-08 21:30:00,30.80445498161084,-113.33850633222117,41.99613012748676,-80.40584134852926,83.19879227807962,46.38607725293822,7.998282059037013,Rain
A-190,2020-01-08 22:00:00,2020-01-08 22:30:00,27.23446642734158,-105.5502835249581,26.61641443525052,-114.03419824615648,50.82294860528024,57.78439105708844,3.4240604009670834,Fog
A-191,2020-01-08 23:00:00,2020-01-08 23:30:00,46.53317819087984,-99.75012299886424,38.97209104423056,-95.35373364158379,102.57560245646638,63.561850741511336,9.180990216795964,Rain
A-192,2020-01-09 00:00:00,2020-01-09 00:30:00,46.61003337191993,-95.06620841498606,33.30119336687096,-101.27620741697815,83.65858495246673,10.893143901505207,9.551742661523807,Cloudy
A-193,2020-01-09 01:00:00,2020-01-09 01:30:00,40.19443497455843,-110.18264525234042,39.90197242641945,-115.6566824467518,74.8352504784352,51.768564350815346,3.6040541492853877,Cloudy
A-194,2020-01-09 02:00:00,2020-01-09 02:30:00,33.136714985168815,-117.4543009898654,26.097808811500308,-103.05053792938271,38.879157537078484,96.71493167988295,3.8670370135340213,Fog
A-195,2020-01-09 03:00:00,2020-01-09 03:30:00,33.38102979070386,-89.19465758082694,45.916883347657034,-120.11417836502687,65.76444350451403,56.71290521165938,5.303524457508609,Cloudy
A-196,2020-01-09 04:00:00,2020-01-09 04:30:00,42.422936292885744,-107.54805846530542,48.36373526025753,-122.52872130387924,66.8286616961541,70.97880407130579,9.440647719069899,Clear
A-197,2020-01-09 05:00:00,2020-01-09 05:30:00,46.53064623886185,-90.8694213789111,48.253068526856595,-116.29552151817511,99.16508876181359,38.06774721251949,8.82503461485196,Clear
A-198,2020-01-09 06:00:00,2020-01-09 06:30:00,46.290074182362815,-115.20132522937047,42.99164396183019,-69.10243863941709,73.73185761502307,79.65922403374863,1.474395644544103,Cloudy
A-199,2020-01-09 07:00:00,2020-01-09 07:30:00,43.717013100582975,-96.57501419427541,28.122069763135165,-92.67681645398403,60.43204391763277,79.56293336885035,4.230942061078454,Fog
A-200,2020-01-09 08:00:00,2020-01-09 08:30:00,40.40875950770291,-93.6424023445596,43.19831670229654,-68.94813681426646,108.14402628085274,56.916644288872504,5.757026302622832,Rain
A-201,2020-01-09 09:00:00,2020-01-09 09:30:00,27.019359159881173,-121.04605840112167,25.590085995011236,-99.34762093518248,38.857647466105256,97.84124409512923,5.27975848923963,Fog
A-202,2020-01-09 10:00:00,2020-01-09 10:30:00,28.87908913827073,-104.81355614294652,25.530965236695934,-106.22648041414021,63.80387426495557,21.2995193286388,2.3416991454004803,Rain
A-203,2020-01-09 11:00:00,2020-01-09 11:30:00,46.5653005246499,-116.33836341447847,32.76664525958899,-95.14991381810609,33.36197401371243,11.525289840062289,8.658759326097469,Cloudy
A-204,2020-01-09 12:00:00,2020-01-09 12:30:00,39.55429743183016,-120.38762668305223,36.727436569711976,-98.94783374792412,89.19232966135442,79.31423905813864,6.930937438469955,Cloudy
A-205,2020-01-09 13:00:00,2020-01-09 13:30:00,25.220729238799112,-67.57226675377312,43.48977802738703,-117.9771129970806,103.44612417593206,82.64399836283943,8.460129561092135,Clear
A-206,2020-01-09 14:00:00,2020-01-09 14:30:00,27.43531702878477,-105.6258308364408,41.39908903855613,-87.47290006265825,52.40298636403915,20.818650620851862,8.658260653819985,Rain
A-207,2020-01-09 15:00:00,2020-01-09 15:30:00,40.92404245859334,-77.83715658628581,35.701664953041956,-111.68582359695282,98.66733414392966,33.90245496627455,7.609380609824528,Fog
A-208,2020-01-09 16:00:00,2020-01-09 16:30:00,25.121478012309247,-109.48548267846546,31.56703999075998,-88.6834865708237,53.37745843695182,11.579712702996602,4.672500711872314,Cloudy
A-209,2020-01-09 17:00:00,2020-01-09 17:30:00,28.85939323401997,-85.15434483323602,48.93098800378507,-86.93853773330525,102.86161293151322,36.39777497025082,6.300194172646533,Fog
A-210,2020-01-09 18:00:00,2020-01-09 18:30:00,38.169610944798066,-80.66701198628786,35.22835125366335,-115.33458337166707,90.31695228774271,79.58276865268044,2.02347135813756,Clear
A-211,2020-01-09 19:00:00,2020-01-09 19:30:00,41.60548474462464,-90.04859178535287,35.83328858391221,-120.50307125469192,94.39254214731508,56.6164474941321,6.899631466011623,Rain
A-212,2020-01-09 20:00:00,2020-01-09 20:30:00,40.64707022806241,-97.12015725264098,28.92697170860006,-79.49658959409894,31.44052444803636,41.328603385145925,2.202905929523167,Rain
A-213,2020-01-09 21:00:00,2020-01-09 21:30:00,30.382463427053434,-100.5250678936057,44.0754291699983,-97.79137584514875,107.02482856592208,43.456536541569726,7.09252110984649,Cloudy
A-214,2020-01-09 22:00:00,2020-01-09 22:30:00,42.092301312340865,-104.11450880704928,41.648373418755725,-120.68466365618788,88.13367936562585,10.121826314392134,2.681182527162702,Rain
A-215,2020-01-09 23:00:00,2020-01-09 23:30:00,30.6939780999232,-71.01683877787393,30.29847070693025,-67.29261992132328,54.380087630890664,36.98204748087123,1.6167373514270897,Cloudy
A-216,2020-01-10 00:00:00,2020-01-10 00:30:00,32.80959275582242,-76.65469375609945,26.977145094780226,-120.7065080232071,96.35157318870776,68.18128674741374,2.0702026563580955,Clear
A-217,2020-01-10 01:00:00,2020-01-10 01:30:00,42.915793722832575,-68.99346609200879,41.33198324979311,-84.38299195506247,52.521695873194396,97.67749994347214,0.5189252845811676,Rain
A-218,2020-01-10 02:00:00,2020-01-10 02:30:00,40.59118957713315,-116.91505826132395,40.70826914274724,-67.93030125998543,99.82030716529023,86.23547442855096,7.328026369608537,Cloudy
A-219,2020-01-10 03:00:00,2020-01-10 03:30:00,45.38136185186027,-82.34055391339228,31.558228647957023,-110.36673405969223,39.00643123295496,12.123546818097621,7.457809966054602,Fog
A-220,2020-01-10 04:00:00,2020-01-10 04:30:00,40.782709415208245,-70.51459396120084,47.82072549400985,-115.89178598482982,86.29487819686366,90.87045442073554,5.391866824175965,Cloudy
A-221,2020-01-10 05:00:00,2020-01-10 05:30:00,38.63940648005132,-113.66971522855738,28.625389402741604,-117.08105845292155,73.25587813159282,80.48785719687633,2.032946610026145,Rain
A-222,2020-01-10 06:00:00,2020-01-10 06:30:00,27.248194427874218,-120.20971276009368,35.37603522502245,-106.71331658864705,37.72275761563527,80.23385112138824,1.2937662063515525,Clear
A-223,2020-01-10 07:00:00,2020-01-10 07:30:00,33.8251792734264,-81.75612299046664,47.64678208402238,-118.24038877239315,49.35150626070712,51.21961831032144,0.6817251811542266,Rain
A-224,2020-01-10 08:00:00,2020-01-10 08:30:00,31.36485682436141,-91.25503254874502,35.073455606226936,-84.54680352343448,30.992322902185183,45.82047636590525,2.0746076811695966,Rain
A-225,2020-01-10 09:00:00,2020-01-10 09:30:00,30.855751441098008,-76.01575972477849,40.32462274393805,-120.44936750658643,67.50143723716047,37.26241559498733,8.963127582339894,Cloudy
A-226,2020-01-10 10:00:00,2020-01-10 10:30:00,48.35225331405869,-116.0329745323015,34.542265551107064,-94.96293869546199,54.10122086080003,15.91253730589292,2.7945999961659767,Fog
A-227,2020-01-10 11:00:00,2020-01-10 11:30:00,34.43434539200225,-78.66976322398625,31.58116485636808,-67.18827933038033,77.86859874382071,30.54118271443292,3.865577608563549,Rain
A-228,2020-01-10 12:00:00,2020-01-10 12:30:00,46.409117324250715,-112.50724275727856,48.61546355103587,-77.60369463815692,53.77902461668938,32.19432714802221,1.5007821025726653,Fog
A-229,2020-01-10 13:00:00,2020-01-10 13:30:00,40.14732702393431,-114.67161125665484,34.82401615156103,-88.93249202083237,53.993528920558774,53.566936273918145,2.612432395107618,Cloudy
A-230,2020-01-10 14:00:00,2020-01-10 14:30:00,44.075471284999566,-114.6368495179334,46.458380888299224,-106.54354361516313,89.45545589852827,77.26999659370246,5.432633422411949,Fog
A-231,2020-01-10 15:00:00,2020-01-10 15:30:00,37.063290234524615,-77.56924094681122,30.51891054138607,-88.43793733137662,33.85142687826828,52.64288455581519,6.273650489408699,Cloudy
A-232,2020-01-10 16:00:00,2020-01-10 16:30:00,38.84569323103262,-86.0837584203166,30.114512896602,-93.95863655703586,102.23159961535897,15.206000450244455,2.830846984579005,Clear
A-233,2020-01-10 17:00:00,2020-01-10 17:30:00,36.82042465165273,-94.1852707881602,25.74721798922827,-99.71324711824883,98.18110995129452,96.20108208893835,1.0484555126386135,Fog
A-234,2020-01-10 18:00:00,2020-01-10 18:30:00,29.685831707153067,-103.54666240496036,40.64000380902124,-116.54950852580863,83.42437465811253,94.8451887184701,4.214812256710287,Fog
A-235,2020-01-10 19:00:00,2020-01-10 19:30:00,42.338850766276124,-73.99956917365283,33.844632249370264,-73.4635597312934,77.45772560859075,80.66705888335676,2.724932023800174,Clear
A-236,2020-01-10 20:00:00,2020-01-10 20:30:00,31.73853669858054,-101.63062887690978,45.744597996151285,-98.36227501718461,101.38419985117218,99.21951114077986,2.5857622706831185,Fog
A-237,2020-01-10 21:00:00,2020-01-10 21:30:00,25.583583194354894,-77.4538319501201,36.35703776059737,-112.90651682621639,44.82641436229716,59.00340995202367,9.618696625777824,Clear
A-238,2020-01-10 22:00:00,2020-01-10 22:30:00,40.49133510177202,-98.96931021149754,48.23664226995332,-103.03771699999449,36.31753297526629,96.64915152278854,6.354854616294379,Rain
A-239,2020-01-10 23:00:00,2020-01-10 23:30:00,29.250656305769176,-102.51416752278027,29.452612376874907,-100.39460410585116,49.16081359276305,16.80445365550757,5.790345210134911,Cloudy
A-240,2020-01-11 00:00:00,2020-01-11 00:30:00,47.571006024469945,-97.62725221683243,45.84695603093466,-76.83033995268816,93.56626229601522,42.91126734352342,4.4498634834715585,Clear
A-241,2020-01-11 01:00:00,2020-01-11 01:30:00,47.8942858480621,-106.8214611726439,43.6383244670018,-82.18398030800009,32.773621338118666,30.284314120608926,4.57497116758637,Fog
A-242,2020-01-11 02:00:00,2020-01-11 02:30:00,46.956745365290764,-81.38626532995369,43.50212427145725,-80.14962106244363,76.62454680667918,27.6249775720843,5.638597536461768,Clear
A-243,2020-01-11 03:00:00,2020-01-11 03:30:00,33.883808806130666,-95.34493776472868,45.274797474805304,-123.3712179275671,109.63500129530479,22.672265400340848,7.116083166843019,Fog
A-244,2020-01-11 04:00:00,2020-01-11 04:30:00,25.37095879669282,-110.76387637663142,43.26457578263197,-100.2792221037536,98.45568750700315,66.0172277409397,7.17038791372738,Rain
A-245,2020-01-11 05:00:00,2020-01-11 05:30:00,47.27964550210541,-72.7242493233496,40.02928771915397,-96.56338335678655,71.71565512348715,80.31896701725745,2.1310921232017708,Clear
A-246,2020-01-11 06:00:00,2020-01-11 06:30:00,35.27641955961555,-102.11820038172695,28.1498770643773,-122.90604022108577,35.09127274293139,62.04685594783246,5.251071144727956,Rain
A-247,2020-01-11 07:00:00,2020-01-11 07:30:00,48.199715657048074,-93.01748691650265,25.780628307790046,-109.19064710153305,96.50988115085678,23.22664386293887,4.413601902823968,Cloudy
A-248,2020-01-11 08:00:00,2020-01-11 08:30:00,48.12687945014207,-72.33108967502082,47.100348347576485,-80.6634800820383,77.91828065417684,83.00113929401238,8.77000617955915,Fog
A-249,2020-01-11 09:00:00,2020-01-11 09:30:00,45.47222693121664,-88.41843423290246,39.79960754849771,-116.18474677344706,39.19463976476535,67.23592364473556,6.498479751574576,Fog
A-250,2020-01-11 10:00:00,2020-01-11 10:30:00,32.066773409670056,-117.33681167962325,44.11689498342823,-93.48732250720228,37.5085827858685,44.934913551429595,5.5587886309518275,Rain
A-251,2020-01-11 11:00:00,2020-01-11 11:30:00,34.242345486446204,-70.42956895403191,36.5565364363012,-111.73349329501747,102.7701455549274,70.67172659824567,1.596249100699715,Cloudy
A-252,2020-01-11 12:00:00,2020-01-11 12:30:00,45.42728011640457,-88.22064097492918,27.815396535097467,-123.30911584529808,83.53602103504628,33.39144813185496,6.253559948572409,Clear
A-253,2020-01-11 13:00:00,2020-01-11 13:30:00,32.606128123750665,-104.9103799645461,28.00445901286121,-110.25151691682613,96.34294394534044,41.06729876447895,1.6134371039622175,Clear
A-254,2020-01-11 14:00:00,2020-01-11 14:30:00,29.06782592046622,-116.06149185818693,41.453566893495314,-68.37519597012692,100.31831202258138,92.57372588187911,3.703462467874645,Fog
A-255,2020-01-11 15:00:00,2020-01-11 15:30:00,38.363230299000406,-78.74056421159312,35.327341477587105,-78.31238462266958,75.74178816386578,36.145405510427835,1.8569986657361528,Rain
A-256,2020-01-11 16:00:00,2020-01-11 16:30:00,47.46771457985874,-88.65585291207472,29.81259344080808,-69.3041312737011,71.3957081404033,52.298944134214295,7.074699646731505,Rain
A-257,2020-01-11 17:00:00,2020-01-11 17:30:00,41.70471512019935,-93.59271775734967,36.79826912179448,-96.19231949619734,64.43419282567922,90.11270236564131,2.45939508144345,Clear
A-258,2020-01-11 18:00:00,2020-01-11 18:30:00,38.68146808214476,-73.04812276609542,26.541014489803217,-117.7450366753823,55.355727023289546,73.69492152407747,4.222664045286247,Cloudy
A-259,2020-01-11 19:00:00,2020-01-11 19:30:00,27.332235850498446,-79.04995896020175,38.967313645945566,-92.7663091284995,64.76767686869694,15.598290354823249,9.008910387378398,Cloudy
A-260,2020-01-11 20:00:00,2020-01-11 20:30:00,39.76017344078007,-115.35453185523318,31.455841706442342,-98.10049193008223,91.91037245841251,23.257273985107332,2.441005642290218,Clear
A-261,2020-01-11 21:00:00,2020-01-11 21:30:00,48.76129240250232,-106.23184213565375,44.14141841529252,-75.8716462838419,78.15387448121052,10.705743169472514,5.324148107608401,Clear
A-262,2020-01-11 22:00:00,2020-01-11 22:30:00,28.362016365676578,-109.83611903057545,32.44868701416577,-118.40929289529805,101.4018631963877,66.7829611206247,4.483080781077209,Rain
A-263,2020-01-11 23:00:00,2020-01-11 23:30:00,37.43991165672968,-81.59506132335741,35.92528357796323,-96.17025518975865,65.47040115033502,50.29060828693765,0.6721783899344325,Cloudy
A-264,2020-01-12 00:00:00,2020-01-12 00:30:00,46.05695372627093,-122.08865122006057,25.278892957794415,-115.4472261124429,78.56716629750032,22.084736581204798,8.031202078941721,Clear
A-265,2020-01-12 01:00:00,2020-01-12 01:30:00,42.778446826100904,-91.51628796233496,26.738725307069412,-105.49347216726659,80.5046042473591,96.21407089510934,1.1559361099886973,Clear
A-266,2020-01-12 02:00:00,2020-01-12 02:30:00,41.72837778388643,-80.53985491278064,34.41984535376044,-81.97064658889542,77.33577298450604,57.66937515510579,5.005422699281059,Fog
A-267,2020-01-12 03:00:00,2020-01-12 03:30:00,41.85961801569062,-74.02435870458028,36.51853203321096,-96.86696662598031,86.2107018468413,31.770396470160026,5.826443801920025,Clear
A-268,2020-01-12 04:00:00,2020-01-12 04:30:00,33.627787629274124,-104.50134032319328,39.40049315486329,-102.57436774669115,48.9946774699845,55.05432140392368,6.470051337838577,Clear
A-269,2020-01-12 05:00:00,2020-01-12 05:30:00,32.04620426234784,-77.18833363369527,31.999901889023278,-101.51485212150799,70.98910220366325,71.1658299461597,7.042000478424818,Cloudy
A-270,2020-01-12 06:00:00,2020-01-12 06:30:00,44.42466773148433,-117.69399099355319,41.67956526703702,-97.81153420085876,38.337984224667814,16.861529617620803,2.9060876434657934,Rain
A-271,2020-01-12 07:00:00,2020-01-12 07:30:00,44.442721472300335,-75.75221937113247,45.64293753254091,-79.25405700128775,60.760906211585,34.72334335431028,0.594798378255269,Cloudy
A-272,2020-01-12 08:00:00,2020-01-12 08:30:00,45.80973564592249,-116.733146247077,43.716423733440394,-73.15117273040664,69.01336548970116,82.62689417955943,7.372714792371664,Rain
A-273,2020-01-12 09:00:00,2020-01-12 09:30:00,46.91777326135531,-101.35462443805906,25.95085180836057,-69.5459228692761,82.17794076363779,51.36983833623951,5.588737693801996,Fog
A-274,2020-01-12 10:00:00,2020-01-12 10:30:00,37.272217572662505,-78.55416415056544,36.532166734187896,-79.14650698344818,106.04248420689628,59.191942782906544,8.443118180468863,Clear
A-275,2020-01-12 11:00:00,2020-01-12 11:30:00,37.03639107249279,-115.4547066411199,27.518324282036197,-106.02180694236327,78.05208532386847,48.953440198852235,8.303189447556596,Fog
A-276,2020-01-12 12:00:00,2020-01-12 12:30:00,44.159084295202604,-110.93267047173944,30.80908038070066,-84.7763217530671,89.48751329412478,13.95099483787046,8.51159859398489,Rain
A-277,2020-01-12 13:00:00,2020-01-12 13:30:00,40.59913433866636,-82.83160360159522,48.679902238411515,-99.05662192884266,70.50128475961623,24.917480183814035,5.1083992698056315,Cloudy
A-278,2020-01-12 14:00:00,2020-01-12 14:30:00,41.84720505418488,-82.95791741687376,28.419893029636317,-109.48377454337508,80.72832251010651,50.09874748677018,3.6694697604502235,Cloudy
A-279,2020-01-12 15:00:00,2020-01-12 15:30:00,44.09902406646643,-87.45458492553806,36.97331568283255,-76.07031997272242,35.674577290701876,28.826691886713505,8.019802924618016,Fog
A-280,2020-01-12 16:00:00,2020-01-12 16:30:00,46.36012820362159,-84.4449386653753,39.835737623634856,-121.80969810914748,50.35132646734776,14.498112579371085,4.787294073777922,Rain
A-281,2020-01-12 17:00:00,2020-01-12 17:30:00,33.11188376443686,-93.06470672918702,41.8591592930585,-72.59956644828085,58.948247456411096,85.92846976466413,2.242700865832628,Fog
A-282,2020-01-12 18:00:00,2020-01-12 18:30:00,34.01399086335866,-109.64745364230369,38.43156840368594,-97.69578451639015,67.79946840052108,98.30732762477042,8.622253185834007,Fog
A-283,2020-01-12 19:00:00,2020-01-12 19:30:00,27.255566556180856,-104.2953283702766,25.234500338060407,-87.67951582192802,33.6518996401907,81.38285865970656,8.8843188293373,Clear
A-284,2020-01-12 20:00:00,2020-01-12 20:30:00,38.878723383908174,-113.64893014231873,32.835071397855806,-86.41682643427038,41.20192780426542,86.84064295342003,4.929942683331616,Fog
A-285,2020-01-12 21:00:00,2020-01-12 21:30:00,25.86261457112181,-72.21831800398319,37.42507944123307,-72.97828877972742,52.14514462330446,31.777941728534085,1.2191474094429808,Clear
A-286,2020-01-12 22:00:00,2020-01-12 22:30:00,36.174352435179046,-90.74666769833112,27.108795979476,-87.70982811646918,107.72261527208406,96.45642779618798,4.184347854210847,Clear
A-287,2020-01-12 23:00:00,2020-01-12 23:30:00,38.02347123298184,-101.15146924447252,33.415046349020336,-89.00578566867648,56.50776056824406,27.723313400808554,8.133607764894732,Cloudy
A-288,2020-01-13 00:00:00,2020-01-13 00:30:00,31.876990051078828,-97.66566919228444,25.7968746109928,-120.20083368804067,68.5632846489666,95.6286829325649,9.066853271189173,Clear
A-289,2020-01-13 01:00:00,2020-01-13 01:30:00,39.17999825365626,-70.00484964212653,26.8858839317205,-94.45074274912336,45.68781701907143,99.5337364569356,2.4329910537271604,Clear
A-290,2020-01-13 02:00:00,2020-01-13 02:30:00,25.732005998537186,-115.25897002238342,34.5261586288383,-115.44036695342862,78.86240568606146,74.05505251714439,1.1362493142400796,Cloudy
A-291,2020-01-13 03:00:00,2020-01-13 03:30:00,25.896356529981148,-90.58489957504256,28.18517809703345,-81.96627518287532,52.45465724127794,98.30293586126398,8.834829304761968,Fog
A-292,2020-01-13 04:00:00,2020-01-13 04:30:00,44.742413455831795,-95.16434530358543,38.62098035827739,-94.80335051367756,46.55940627507414,61.25858016103933,4.199346920299315,Rain
A-293,2020-01-13 05:00:00,2020-01-13 05:30:00,33.64457539387031,-89.14710858022508,41.547159259294375,-85.22701658512386,71.32581027567832,33.35876048584813,5.646729160541851,Rain
A-294,2020-01-13 06:00:00,2020-01-13 06:30:00,28.049452303645236,-122.9677195222121,44.21408077861799,-121.62464466566409,30.440463932833666,49.32962970990588,9.696625214482209,Rain
A-295,2020-01-13 07:00:00,2020-01-13 07:30:00,37.53383824131531,-74.28893719018336,29.803605861875443,-119.16685508538922,30.613122611938024,63.42048418409074,1.1323649151851172,Fog
A-296,2020-01-13 08:00:00,2020-01-13 08:30:00,43.47984527436666,-70.86925789843409,29.019581974217672,-83.16956688042711,47.52550472814862,16.577340582431347,6.659021070794908,Clear
A-297,2020-01-13 09:00:00,2020-01-13 09:30:00,30.179704659924237,-91.7874085354151,27.509628168025607,-119.89119284807562,32.937709000065695,66.01089381555215,1.2040015144612373,Rain
A-298,2020-01-13 10:00:00,2020-01-13 10:30:00,39.949371419656,-84.29090303901714,40.274325989047284,-119.93836651738026,38.64206033045531,98.3060053086065,4.066954820431754,Fog
